col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23
169833,2024년 하반기 경기 스타트업 랩 개방형지정석 이용자·입주기업 신규 모집,시설ㆍ공간ㆍ보육,전국,전체,전체,2024-07-05 ~ 2024-07-19 18:00,"예비창업자, 3년미만",(재)경기도경제과학진흥원,공공기관,스타트업육성팀,,"경기도경제과학진흥원은 4차산업 전략분야(AI, 로봇, 빅데이터 등)에 대해 다각적이고 체계적인 지원을 통하여 우수 스타트업을 육성하고자 아래와 같이 신규기업을 모집하오니 많은 참여 바랍니다. ",2024년 7월 3일,(재)경기도경제과학진흥원,2024.07.05(금) 00:00 ~ 2024.07.19(금) 18:00 까지,,,,https://www.gsp.or.kr/supportProject/UVSD0001.do?sportSeq=5451,,"예비창업자 또는 창업 3년 미만 기업

- 개방형지정석 :예비창업자 또는 2022년 7월 6일 이후 창업기업
- 입주기업 : 2021년 7월 6일 이후 ~ 2023년 7월 5일 이전 창업기업 
  * 입주기업은 사업분야 해당기업 : AI, 로봇, 드론, 정보보안, 빅데이터, 게임","· 공해유발기업 등 직접시설에 부적합하다고 인정되는 기업 등
* 자세한 내용은 붙임파일 참조"
169834,[도봉구 청년창업센터] 전문가 창업상담 3회차  참가자 모집,멘토링ㆍ컨설팅ㆍ교육,서울특별시,"대학생, 일반인, 일반기업, 1인 창조기업",만 20세 이상 ~ 만 39세 이하,2024-07-07 ~ 2024-07-15 23:59,"예비창업자, 1년미만, 2년미만, 3년미만",광운대학교산학협력단,교육기관,도봉구 청년창업센터,공고 제 0707-1호,도봉구 청년창업센터의 전문가 창업 상담 지원 계획을 다음과 같이 공고하오니 참여를 희망하시는 (예비)창업자 및 창업희망팀은 안내에 따라 신청해 주시기 바랍니다. ,2024년 7월 7일,도봉구 청년창업센터,2024.07.07(일) 00:00 ~ 2024.07.15(월) 23:59 까지,,,,https://dobongstartup.com/bbs/board.php?bo_table=donotic&amp;wr_id=23,,"○ 도봉구민 중 청년(19세~45세) 예비창업자 및 창업희망자
○  도봉구를  생활권으로 하는 청년(19세~45세) 예비창업자 및 창업희망자",
169839,2024 캠퍼스타운 기업성장센터 홍보영상 제작 지원 프로그램 참여기업 모집,사업화,서울특별시,"일반기업, 1인 창조기업",만 20세 이상 ~ 만 39세 이하,2024-07-08 ~ 2024-08-09 18:00,7년미만,씨엔티테크(주),민간,캠퍼스타운 기업성장센터,캠퍼스타운 기업성장센터 2024-008호,"캠퍼스타운 기업성장센터에서 스타트업 인지도 제고를 위한 홍보 영상 제작을 지원합니다.
많은 관심과 참여 부탁드립니다.",2024년 7월 8일,캠퍼스타운 기업성장센터,2024.07.08(월) 09:00 ~ 2024.08.09(금) 18:00 까지,,,,https://s-upcenter.startup-plus.kr/project/PRJ004867,,캠퍼스타운 보육 또는 대학 창업기업 중 공고일 기준 창업 후 7년 미만 기업으로 대표자 연령이 만 39세 이하인 청년 창업 기업,세부내용 공고문 참고
169841,2024 다날 X Seoul Startup Open Innovation 참가기업 모집,사업화,서울특별시,"일반기업, 1인 창조기업",전체,2024-07-11 ~ 2024-07-31 18:00,전체,서울경제진흥원,공공기관,창업지원팀,,"서울경제진흥원(SBA)에서는 금융결제 시장을 선도하고 있는 ㈜다날과 함께 핀테크, AI &; Tech, 수출·유통 및 마케팅 등의 분야의 기술을 보유한 유망 스타트업을 발굴하고 지원하는 「2024 다날 x Seoul Startup Open Innovation」 사업을 추진하고 있습니다. 서울창업허브 및 다날과의 협업을 희망하는 역량 있는 스타트업의 많은 참여 바랍니다.",2024년 7월 11일,(재)서울경제진흥원,2024.07.11(목) 09:00 ~ 2024.07.31(수) 18:00 까지,,,,https://www.startup-plus.kr/project/PRJ004889,,"모집 분야별 혁신기술 및 아이디어를 보유한 서울 소재 설립 7년 이내 법인 사업자
   ※ 본사가 지방이나 서울 지사/연구소 등이 있는 경우 신청 가능. 단, 사업자등록증이 별도로 등록되어 있거나 법인등기부등본에 서울 지사/연구소가 등기 되어 있는 경우에 한함.
   ※ 단, 신성장 창업 분야의 경우 설립 10년 이내까지 지원 가능. ",
169844,2024. 하반기 청년창업지원프로젝트 썸썸스페이스 청년창업팀 모집 공고,사업화,경기도,"일반인, 대학, 1인 창조기업",만 20세 이상 ~ 만 39세 이하,2024-07-08 ~ 2024-07-21 23:59,예비창업자,중원청소년수련관,공공기관,활동사업팀,,"성남시청소년재단 중원청소년수련관은 2024년 하반기 후기청소년·청년창업지원프로젝트『썸썸스페이스』를 통해 청년창업팀의 창업 사업화를 위한 지원금, 컨설팅(교육, 멘토링, 네트워킹 등)을 지원합니다. 우수한 역량을 보유한 예비창업자의 많은 관심과 참여 바랍니다.",2024년 7월 8일,중원청소년수련관,2024.07.08(월) 00:00 ~ 2024.07.21(일) 23:59 까지,,,,,,"관내 후기 청소년 및 청년 (만19세 ~ 만34세)
① 성남 시민 또는 성남 소재 학교 재학생
② 팀원중 대표자는 반드시 성남에 거주하거나 성남에서 활동(재학·재직·기타)하는 것을 증명할 수 있어야 함
③ 청소년 대상 재능나눔활동 및 사회적 책임의식 제고를 위한 사회공헌 활동이 가능한 자",
169845,[예술경영지원센터] 2024년 아트코리아랩 7월 아트부스트 프로그램 참여자 모집,창업교육,전국,전체,전체,2024-07-08 ~ 2024-07-11 17:00,전체,씨엔티테크(주),민간,아트코리아랩 운영사무국 씨엔티테크,공고 제 233-33,예술경영지원센터가 운영 중인 아트코리아랩에선 예술분야 창업기업 및 예비창업자분들의 사업화 성장지원을 통한 예술 산업 생태계 활성화를 목적으로 예술 기업의 성장 지원에 기여하고자 합니다. 많은 관심과 신청 부탁 드립니다.,2024년 7월 8일,씨엔티테크(주),2024.07.08(월) 14:00 ~ 2024.07.11(목) 17:00 까지,,,,https://forms.gle/aLPC2WcFJiVzHih28,,"예술분야 창업 기업 및 예비창업자, 예술 분야와 관련한 창업 계획을 가지신 분 (총 30인 내외)
* 선착순 모집 마감에 유념하시길 바랍니다.",無
169846,「2024 충남관광 스타트업 육성지원사업」 추가모집,사업화,충청남도,"대학생, 일반인, 일반기업",전체,2024-07-01 ~ 2024-07-12 17:00,예비창업자,충남문화관광재단,공공기관,관광산업팀,재단법인 충남문화관광재단공고 제2024-118호,충남 관광의 활성화를 목적으로 충청남도 소재 관광스타트업의 창의적인 관광사업 아이템을 발굴하고 육성하기 위하여 「2024 충남관광 스타트업 육성지원사업」에 참여할 예비사업자를 다음과 같이 추가 모집하오니 많은 관심과 참여를 부탁드립니다.,2024년 7월 1일,충남문화관광재단,2024.07.01(월) 00:00 ~ 2024.07.12(금) 17:00 까지,,,,,,충청남도 내 관광분야 창업을 준비중인 예비창업자,"
- 금융기관 등으로부터 채무불이행으로 규제 중인 자
- 국세 또는 지방세 체납으로 규제 중인 자
- 타인에 의해 지식재산권이 기출원 또는 등록된 상품이나 서비스를 제공하는 자
- 신청자격이 맞지 않거나, 아이디어·서비스 내용이 불건전하거나, 공고 내용에 적합하지 않은 경우
- 타인의 아이디어, 기술 등을 모방하거나 도용했을 경우   ※ 아이디어, 기술의 모방으로 인해 발생하는 모든 민·형사상 책임은 신청자에게 있음
- 사업자등록을 하였거나 휴업 중인 자
- 공모에 지원하는 사업아이템(내용)으로 타 공공기관이 실시하는 다른 창업지원사업에 선정되어 현재 사업화자금을 지원받고 있거나 향후 지원받기로 예정된(확정된) 자
   ※ 재단 및 타 기관의 각 중복수혜 여부 기준에 성립할 경우 지원 가능
- 폐업경험이 있는 자가 폐업과 관련된 사업으로 제품이나 서비스로 재창업하고자 하는 경우
- 금융기관을 통한 계좌개설이 불가능하거나, 본인 명의의 금융자산에 대한 압류가 진행 중인 자
- 고용노동부가 공개하는 체불사업주 명단에 포함된 자
- 기타 참여 제한의 사유가 있다고 인정되는 자
"
169832,소공인&;청년창업자를 위한 생성형 AI활용 SNS마케팅 따라하기,창업교육,전국,전체,전체,2024-07-05 ~ 2024-07-17 18:00,전체,(주)픽스텍,민간,서울시기계금속제조지원센터,서울시기계금속제조지원센터 공고 제 2407-02호,"
「서울시기계금속제조지원센터」의 창업교육은 소공인과 창업자들의 창업 및 역량개발을 위한 교육사업의 일환으로
 AI 활용 및 SNS를 통한 마케팅 교육으로 구성되어 있으니, 참여를 희망하는 소공인, (예비)창업자, 청년창업자분들의 많은 관심과 참여 부탁드립니다.
",2024년 7월 5일,서울시기계금속제조지원센터,2024.07.05(금) 18:30 ~ 2024.07.17(수) 18:00 까지,,,,https://gbmakers.or.kr/notice/?q=YToxOntzOjEyOiJrZXl3b3JkX3R5cGUiO3M6MzoiYWxsIjt9&amp;bmode=view&amp;idx=33849652&amp;t=board,," 소공인, (예비)창업자, 청년창업자, 일반인",
169840,「화성청년 취업역량강화 사업」참여 희망기업 예비 모집,인력,경기도,일반기업,만 20세 이상 ~ 만 39세 이하,2024-07-01 ~ 2024-07-26 18:00,전체,(재)화성산업진흥원,공공기관,소공인지원팀,,"관내 우수 기업과의 협약을 통해 미취업 청년을 대상으로 기업이 원하는 직무 분야의 맞춤형 교육과정을 운영하고, 기업 내 실무 중심의 현장실습을 추진하여 청년 구직자의 실질적인 취업역량강화를 지원하는 사업으로, 참여를 희망하는 기업들의 많은 지원 바랍니다.",2024년 7월 1일,(재)화성산업진흥원,2024.07.01(월) 09:00 ~ 2024.07.26(금) 18:00 까지,,,,https://hipa.hscity.go.kr/business/detail/441,,"○ 화성시 내 사업장 소재 반도체/전자부품 관련 기업
○ 상시 근로자 수 30인 이상 기업(’23.12월말 고용보험 가입자 수 기준)","❖ 다음 각호 어느 하나 이상의 기준에 해당하는 신청기업은 심사 대상에서 제외
① ｢근로기준법｣ 제43조의2에 따른 체불사업주 명단공개 중인 기업
② ｢산업안전보건법｣ 제10조에 따른 2023년 산업재해 발생건수 등 공표 기업
③ 직무현장실습 참여자의 사무공간이 준비되어있지 않은 사업장
④ 사업 취지에 적합하지 않다고 판단되는 단순 노무 직종의 사업장
⑤ 기타 서비스업 등 아래 업종에 해당하는 기업
- 소비·향락업 (청소년보호법, 풍속영업의 규제에 관한 법률, 사행행위등 규제 및 처벌특례법에서 정하는 업종)
: 숙박업, 단란주점, 유흥주점, 노래연습장업, 비디오물 감상실업, 무도장업, 복권발행업 등,0
다만, 숙박업 중 호텔업과 휴양콘도업은 선정대상에 포함,
- 중소기업인력지원특별법 제외 업종 : 일반유흥주점업, 무도유흥주점업, 기타 주점업, 기타 사행시설관리 및 운영업, 무도장 운영업
- 고용알선업 및 인력공급업"
169847,2024 푸드테크 브랜드 참여형 마케팅 지원 ‘ FIT(핏) 프로그램 ’,사업화,전국,"일반인, 대학, 연구기관, 일반기업, 1인 창조기업","만 20세 이상 ~ 만 39세 이하, 만 40세 이상",2024-07-08 ~ 2024-07-28 23:59,"1년미만, 2년미만, 3년미만, 5년미만, 7년미만, 10년미만",주식회사 스테이정글,민간,스테이정글 푸드랩,,중소벤처기업부 메이커스페이스 푸드테크 특화랩‘스테이정글 푸드랩’은 혁신적인 푸드테크(식품외식분야 포함) 스타트업 생태계의 발전을 위하여 푸드테크 스타트업의 브랜드 참여형 마케팅 지원 프로그램인‘핏(FIT:Food·Innovation·Tech) 프로그램’을 운영하오니 푸드테크 및 식품외식 분야의 스타트업의 많은 관심과 신청 부탁드립니다.,2024년 7월 8일,(주)스테이정글 푸드랩,2024.07.08(월) 16:00 ~ 2024.07.28(일) 23:59 까지,,,,,,푸드테크(식품외식분야포함) 분야 창업기업,
169849,2024년 하반기 IR·PR 영상제작 및 디지털 마케팅지원 프로그램 참여기업 모집 ,사업화,대전광역시,"대학생, 일반인, 대학, 일반기업, 1인 창조기업","만 20세 이상 ~ 만 39세 이하, 만 40세 이상",2024-07-08 ~ 2024-08-02 18:00,전체,한국과학기술원,교육기관,창업원 지역혁신센터,,"대전시와 KAIST는 R&;D 성과나 기술을 보유한 지역의 예비 창업자 및 중소·벤처기업을 대상으로『2024년도 IR·PR영상제작 및 디지털마케팅 지원』을 협력사업으로 시행하고자 다음과 같이 공고하오니, 동 사업에 참여하고자 하는 기업은 사업안내에 따라 신청하시기를 바랍니다.",2024년 7월 8일,한국과학기술원 창업원 지역혁신센터,2024.07.08(월) 17:00 ~ 2024.08.02(금) 18:00 까지,,,,,,대전광역시 소재의 예비창업자 또는 중소· 벤처기업,"◦ 사업에 참여하는 자(참여기업, 위탁기관(기업), 대표자 등)가 다음의 어느 하나에 해당하는 경우
- 기업의 부도, 화의, 법정관리중인 기업
- 금융 불량 거래처로 규제중인 기업
- 국세 및 지방세 체납중인 기업, 휴·폐업중인 기업
- 기타 정상적으로 금융거래가 어려운 경우 등
- 신청기업이 제출서류를 허위로 작성한 경우
- 기타 대전광역시장이 사업화 지원이 어렵다고 판단하는 경우"
169850,2024 한국공학대학교 창업보육센터 입주기업 모집,시설ㆍ공간ㆍ보육,경기도,"대학생, 일반인, 일반기업, 1인 창조기업","만 20세 이상 ~ 만 39세 이하, 만 40세 이상",2024-07-08 ~ 2024-08-09 23:59,"예비창업자, 1년미만, 2년미만, 3년미만",㈜한국공학대학교기술지주회사,민간,창업보육센터,공고 제 2024-002호,우수한 기술과 아이디어를 보유한 예비창업자 및 초기창업기업을 발굴하여 경쟁력 있는 중소벤처기업으로 육성하기 위해 아래와 같이 입주기업을 모집하오니 신청하여 주시기 바랍니다.,2024년 7월 8일,한국공학대학교 창업보육센터,2024.07.08(월) 15:00 ~ 2024.08.09(금) 23:59 까지,,,,https://kpubic.tukorea.ac.kr/,,"	
예비창업자(입주 후 6개월 내 창업) 및 창업 3년 미만의 중소벤처기업","ㅇ 금융기관으로부터 불량거래자로 규제중인 자
ㅇ 센터 입주 후 사업자등록 시 본사를 보육센터로 이전 불가능한 자
ㅇ 중소기업 창업지원법에 의거 “창업에서 제외되는 업종”에 해당되는 자"
169848,「2024년 대구 디지털 혁신거점 조성지원 사업」 ABB기업 창업 투자 및 글로벌 역량강화 프로그램,멘토링ㆍ컨설팅ㆍ교육,대구광역시,전체,전체,2024-07-08 ~ 2024-07-25 17:00,"예비창업자, 7년미만",와이앤아처(주),민간,스타트업허브센터,제 2024-0001호,"(재)대구디지털혁신진흥원은 지역 내 ABB(AI, 빅데이터, 블록체인) 분야의 창업기업의 활성화를 위한 ABB기업 창업·투자 및 글로벌 역량강화 프로그램 참가기업(팀)을 모집하오니 관심 있는 분들의 많은 참여 바랍니다.",2024년 7월 8일,와이앤아처(주),2024.07.08(월) 09:00 ~ 2024.07.25(목) 17:00 까지,,,,,,대구광역시 내 본사를 두었거나 본사 이전 예정인 ABB기술기반 창업 아이템·아이디어 보유의 예비창업자 및 설립 7년 미만의 창업기업,"① 접수마감일 현재 기업이
  ㈀ 부도, 세무당국에 의하여 국세, 지방세 등의 체납처분을 받은 경우, 민사집행법에 의하여 채무 불이행자명부에 등재되거나, 은행연합회 등 신용정보 집중기관에 채무불이행자로 등록된 경우
  ㈁ 신청 기업 및 대표, 총괄책임자 등이 중앙행정관서의 장으로부터 참여제한 제재를 받고 있는 경우
② 제출서류를 제출하지 않았거나, 허위 또는 거짓으로 작성하였을 경우
③ 접수일 기준 진흥원에 채무(임차료, 관리비 등)가 있는 경우
④ 2023년 동사업 수혜기업
 · 2023년 대구 디지털 혁신거점 조성지원 사업 ABB 창업경진대회
 · 2023년 ABB 창업 아이디어 발굴 지원 프로그램
⑤ 해외여행에 결격사유가 있는 자
⑥ 이 외 본 사업에 적합하지 않다고 판단되는 경우"
